0,total_value
자를,-0.24137931034482762
자리,-0.031039136302294157
자몽,0.253294289897511
자물쇠,-0.5294117647058822
자바라,-0.1538461538461538
자보,-0.6190476190476191
자부,-0.4666666666666666
자분,-0.4298507462686567
자비,0.0
자사,-0.5238095238095237
자색,-0.18181818181818182
자석,-0.4746835443037975
자세,0.377431906614786
자세히,-0.5369261477045908
자수,0.08571428571428569
자스민,-0.06666666666666665
자시,-0.6000000000000001
자식,-0.2727272727272727
자신,-0.3264248704663213
자신감,-0.4666666666666666
자아,0.5
자알,0.4827586206896552
자야,-0.2727272727272727
자연,0.10514541387024612
자연스레,0.23076923076923078
자연해동,0.0
자외선,-0.16363636363636364
자요,0.5384615384615385
자용,0.1538461538461538
자욱,-0.4285714285714286
자원,0.21212121212121215
자유,0.3695652173913044
자유자재,0.7142857142857142
자임,-0.16666666666666669
자자,0.40740740740740744
자잘,-0.2807017543859649
자재,-0.5517241379310345
자전거,-0.2747252747252747
자제,-0.10344827586206895
자주,0.5848558221439577
자주색,-0.30434782608695654
자주자주,0.9029126213592233
자차,0.3913043478260869
자체,-0.4894053315105946
자충,-0.07692307692307687
자취,0.6396396396396395
자취방,0.4716981132075471
자취생,0.5272727272727273
자칫,-0.12000000000000005
자켓,-0.10671936758893286
자크,-0.751269035532995
자투리,-0.6756756756756757
자판,-0.11627906976744184
자판기,0.5268817204301075
자품,-0.9285714285714286
자형,0.6000000000000001
작,-0.30042918454935624
작년,-0.020283975659229236
작동,-0.16719242902208203
작렬,-0.8895027624309393
작살,-0.43396226415094336
작살나,-0.7
작성,0.006896551724137945
작아져,-0.05882352941176472
작아져서,-0.024390243902439046
작아졌,-0.6226415094339623
작아지,-0.41935483870967744
작아진,0.07692307692307687
작업,-0.19143576826196473
작업복,-0.5958549222797926
작용,-0.14285714285714285
작은방,0.6666666666666667
작음,-0.8106508875739644
작이,-0.875
작정,-0.19999999999999996
작지,0.625
작품,0.5675675675675675
잔,-0.27007299270072993
잔가시,-0.894736842105263
잔득,-0.7619047619047619
잔디,-0.19999999999999996
잔뜩,-0.708086785009862
잔량,-0.7142857142857142
잔류,-0.3333333333333333
잔상,-0.7
잔소리,0.22580645161290325
잔여물,-0.3846153846153846
잔인,0.3846153846153846
잔잔,0.14285714285714285
잔치,0.25
잔털,-0.375
잔틴,0.2727272727272727
잔향,0.16279069767441862
잖,-0.34920634920634924
잖아요,0.08333333333333331
잘,0.5457788110922333
잘나,0.3076923076923077
잘라,-0.5818476499189627
잘라냈,-0.7777777777777777
잘라도,-0.6842105263157894
잘라버렸,-0.23076923076923078
잘라서,-0.3541666666666667
잘라야,-0.08771929824561409
잘라져,-0.06666666666666665
잘라진,-0.75
잘랐,-0.4716981132075471
잘려,-0.7241379310344827
잘려져,-0.8888888888888888
잘려진,-0.4545454545454546
잘록,0.4444444444444444
잘리,-0.3448275862068966
잘린,-0.5357142857142858
잘못,-0.7060554437045068
잘빠지,0.6000000000000001
잘사,0.7625
잠,0.05769230769230771
잠겨,-0.7073170731707317
잠겨서,-0.5789473684210527
잠구,-0.6000000000000001
잠궈,-0.4222222222222223
잠그,-0.6224489795918366
잠글,-0.3333333333333333
잠금,-0.6346153846153846
잠금장치,-0.6231884057971016
잠기,-0.5866666666666667
잠김,-0.8
잠깐,-0.30522765598650925
잠들,0.4827586206896552
잠바,0.0
잠수,-0.23076923076923078
잠시,-0.19111111111111106
잠옷,-0.09318497913769125
잠자,-0.2571428571428571
잠자리,0.7058823529411764
잠잘,0.3442622950819672
잡,-0.17707192405987587
잡고기,-0.894736842105263
잡곡,-0.4666666666666666
잡다,0.30000000000000004
잡동사니,0.5714285714285714
잡생각,0.75
잡소리,-0.894736842105263
잡아당겨,-0.7333333333333334
잡아당겼,-0.5
잡아당기,-0.5909090909090908
잡아먹,-0.7333333333333334
잡음,-0.7277486910994764
잡지,-0.037037037037037035
잡채,0.4146341463414634
잡채밥,0.23076923076923078
잡치,-0.875
잡티,0.1538461538461538
잡혀,-0.24822695035460995
잡혀서,-0.5249999999999999
잡혀요,-0.8444444444444446
잡혔,-0.8333333333333333
잡히,-0.6399026763990268
잡힌,-0.5675675675675675
잡힐,-0.6666666666666667
잡힙니다,-0.875
잣,-0.30000000000000004
잤,0.16999999999999998
장,-0.04309764309764308
장가,-0.05263157894736842
장갑,0.03196347031963476
장거리,0.3846153846153846
장기,-0.035294117647058865
장기간,0.14285714285714285
장난,-0.7522012578616353
장난감,-0.0680628272251309
장난아,-0.7230769230769232
장난질,-0.8999999999999999
장난치,-0.8646616541353382
장남,-0.48571428571428577
장농,-0.4626865671641791
장단점,0.5862068965517242
장담,0.07692307692307687
장당,-0.28571428571428575
장도,-0.625
장땡,-0.18518518518518517
장량,0.4666666666666666
장력,-0.4285714285714286
장롱,-0.5517241379310345
장마,0.33858267716535434
장마철,0.40816326530612246
장만,0.6683937823834196
장말,0.10000000000000003
장맛,-0.6923076923076923
장모님,0.5833333333333333
장문,-0.8823529411764706
장미,-0.1092436974789916
장미향,0.2631578947368421
장바구니,-0.030674846625766916
장보,0.39999999999999997
장보관,-0.08108108108108109
장보기,0.3333333333333333
장복,0.8181818181818181
장비,0.14285714285714285
장사,-0.9051633298208641
장생,-0.2440944881889764
장소,0.1538461538461538
장수,-0.21212121212121215
장시간,0.17985611510791366
장식,-0.08923076923076922
장식장,0.2727272727272727
장식품,-0.29411764705882354
장아찌,-0.29032258064516125
장애,0.21428571428571425
장애물,-0.4545454545454546
장어,-0.7575757575757576
장염,0.17647058823529416
장우,0.1578947368421053
장위,0.09090909090909088
장인,-0.19999999999999996
장작,-0.8287153652392947
장점,0.040358744394618784
장정,0.0
장조림,-0.04347826086956519
장족,-0.1891891891891892
장중,-0.8999999999999999
장착,-0.05744125326370758
장창,0.2727272727272727
장축,0.894736842105263
장치,-0.4959349593495935
장판,-0.3471810089020772
장화,-0.5
잦,0.16923076923076924
재,-0.4258760107816712
재고,-0.7529794149512459
재고품,-0.9285714285714286
재구,0.7241379310344827
재단,-0.7649769585253456
재대로,-0.9111111111111112
재도,-0.6923076923076923
재래,-0.06666666666666665
재롱,0.6923076923076923
재료,0.13785557986870894
재미,0.6000000000000001
재미나,0.8076923076923077
재미없,-0.5
재미있,0.8632478632478633
재밌,0.8435517970401691
재배,0.1333333333333333
재보,-0.7333333333333334
재봉,-0.7890909090909091
재생,-0.4029850746268657
재서,-0.7777777777777777
재수,-0.7857142857142858
재시,-0.6818181818181819
재우,-0.16666666666666669
재울,-0.07692307692307687
재워,0.35294117647058826
재일,-0.23076923076923078
재입,-0.19999999999999996
재작년,-0.125
재재,0.43999999999999995
재주,-0.3333333333333333
재질,-0.225350396099939
재차,-0.3333333333333333
재채기,-0.6551724137931034
재촉,-0.7333333333333334
재킷,0.5
재택근무,0.5
재판매,-0.6363636363636365
재품,-0.15032679738562088
재활,0.028571428571428525
재활용품,-0.6666666666666667
잭,-0.5377358490566038
잰,-0.6363636363636365
잴,-0.28813559322033894
잼,0.4449339207048458
잿빛,-0.8333333333333333
쟀,-0.6595744680851063
쟁,0.892116182572614
쟁반,0.0
쟁여,0.8736141906873613
쟁이,0.7142857142857142
쟈,0.2526315789473684
쟈스민,-0.04761904761904767
쟈크,-0.7435897435897436
쟌,0.18461538461538463
쟝,0.13043478260869562
쟤,-0.19999999999999996
저,-0.13298897540667642
저가,-0.17073170731707316
저거,-0.3703703703703704
저건,-0.9672131147540983
저걸,-0.8611111111111112
저것,0.08928571428571425
저게,-0.8695652173913044
저격,0.8095238095238095
저곳,-0.12000000000000005
저금,0.5
저금통,0.4545454545454546
저급,-0.873015873015873
저기,-0.2868217054263566
저냥,-0.5521235521235521
저녁,0.0036832412523020164
저녁때,0.14285714285714285
저념,0.6363636363636365
저래,-0.4761904761904762
저래요,-0.8
저랬,-0.6923076923076923
저러,-0.8933333333333333
저런,-0.7405405405405405
저럴,-0.8333333333333333
저렇,-0.7922848664688427
저렇게,-0.7686274509803921
저려,0.09090909090909088
저렴,0.6076282600710174
저령,0.7
저리,-0.48108108108108105
저버리,0.18181818181818182
저번,-0.11944027986007
저서,-0.7054263565891472
저소음,-0.3333333333333333
저스트,0.16666666666666669
저어,0.06666666666666665
저온,0.05769230769230771
저울,-0.6049382716049383
저음,0.13043478260869562
저작,-0.5333333333333334
저장,-0.09401709401709407
저절로,-0.36734693877551017
저주,0.5294117647058822
저지,0.2173913043478261
저질,-0.9124087591240877
저쩌,-0.8666666666666667
저하,-0.23809523809523814
저학년,0.07692307692307687
저희,0.1090204759269508
저흰,0.3076923076923077
적,-0.25778191985088533
적극,0.8785982478097623
적나라,-0.75
적당,0.711955136375223
적당량,0.2727272727272727
적당히,0.5406593406593407
적립,0.202247191011236
적립금,-0.05263157894736842
적셔,-0.5384615384615385
적시,-0.6363636363636365
적어도,-0.6630434782608696
적어져,-0.6363636363636365
적어지,-0.8181818181818181
적용,0.4144927536231884
적음,-0.52
적응,0.3621262458471761
적절,0.5874999999999999
적절히,0.4666666666666666
적정,-0.12727272727272726
적합,0.1885714285714286
적혀,-0.6271844660194175
적혀져,-0.6666666666666667
적힌,-0.5849056603773586
전,-0.024935511607910577
전거,-0.4545454545454546
전골,-0.125
전구,-0.13307984790874522
전국,0.5593220338983051
전기,-0.07331378299120234
전기료,0.6190476190476191
전기방석,0.6923076923076923
전기선,-0.38181818181818183
전기세,0.37209302325581395
전기요,-0.0535714285714286
전기장,-0.2727272727272727
전기장판,-0.1004784688995215
전날,-0.17910447761194032
전달,-0.5280898876404494
전동,-0.4025974025974026
전등,0.0
전라도,-0.5652173913043479
전력,0.11864406779661013
전면,-0.5518672199170125
전문,-0.37142857142857144
전문가,-0.04046242774566472
전문점,-0.12000000000000005
전반,0.11737089201877932
전방,-0.6666666666666667
전번,-0.10526315789473689
전복,-0.9310344827586208
전부,-0.5028432168968318
전산,-0.7142857142857142
전색,0.6923076923076923
전선,-0.5063829787234042
전선줄,-0.5
전송,-0.5111111111111111
전시,0.10000000000000003
전신,0.5538461538461539
전압,-0.4545454545454546
전용,0.07758620689655177
전원,-0.3951612903225807
전이,0.34472049689441
전자,0.26678141135972466
전자레인지,0.34920634920634924
전자시계,0.6000000000000001
전자파,0.22330097087378636
전쟁,0.0
전제,-0.3333333333333333
전제품,0.19999999999999996
전조등,-0.22222222222222227
전주,-0.3333333333333333
전지,-0.03846153846153849
전체,-0.25686873092019186
전통,-0.411764705882353
전투,-0.025641025641025605
전파,-0.25
전하,0.7345872518286312
전한,0.375
전할,0.3333333333333333
전해,-0.17073170731707316
전혀,-0.610248023984737
전형,-0.4761904761904762
전화,-0.794392523364486
전화기,-0.7857142857142858
전환,0.39999999999999997
전후,0.018181818181818132
절,0.08945260347129502
절감,-0.47826086956521735
절개,-0.32
절기,0.3061224489795918
절단,-0.6000000000000001
절단면,-0.8571428571428572
절대,-0.8528626520320379
절대로,-0.899581589958159
절로,0.05454545454545451
절망,-0.6470588235294117
절반,-0.691743119266055
절수,0.16666666666666669
절실히,-0.368421052631579
절약,0.4653465346534653
절임,-0.5238095238095237
절전,0.19999999999999996
절차,-0.8064516129032258
절취선,-0.31034482758620685
젊,0.13207547169811318
점,-0.08811539667607399
점검,-0.8723404255319149
점도,-0.3636363636363636
점박이,-0.8367346938775511
점보,0.39351851851851855
점선,-0.4444444444444444
점성,0.0
점수,-0.4461538461538461
점심,0.2820512820512821
점심때,0.19148936170212766
점액,0.0
점점,-0.3548387096774193
점차,0.4285714285714286
점퍼,-0.22580645161290325
점프,-0.39999999999999997
접,-0.20727272727272728
접대,-0.09090909090909088
접대용,0.2727272727272727
접속,-0.7058823529411764
접수,-0.8666666666666667
접시,0.014925373134328401
접어,-0.5652173913043479
접이,-0.4444444444444444
접이식,0.43037974683544306
접지,-0.9130434782608696
접착,-0.5551663747810858
접착력,-0.6183745583038869
접착성,-0.8461538461538463
접착제,-0.8754325259515572
접착테이프,-0.4285714285714286
접촉,-0.8164251207729469
접하,0.24528301886792447
접한,-0.06666666666666665
접합,-0.7931034482758621
접합부,-0.9310344827586208
접해,0.6000000000000001
접했,0.6363636363636365
접혀,-0.6296296296296295
접혀서,-0.6296296296296295
접혀져,-0.6000000000000001
접혔,-0.23076923076923078
접히,-0.43462897526501765
접힌,-0.6129032258064515
접힐,-0.3846153846153846
젓,-0.40740740740740744
젓가락,-0.7105263157894737
젓갈,-0.8823529411764706
정,0.24662965900079303
정가,-0.3469387755102041
정교,-0.4285714285714286
정기,0.7142857142857142
정답,-0.22222222222222227
정당,0.6923076923076923
정도,-0.2453293684142479
정돈,0.14285714285714285
정돈데,-0.4444444444444444
정돕니다,-0.2727272727272727
정량,-0.21875
정력,-0.2727272727272727
정리,0.22077922077922074
정리대,0.7647058823529411
정리함,0.6991150442477876
정마,0.14285714285714285
정말,0.07905890493901913
정말로,0.3159851301115242
정말루,0.7142857142857142
정망,-0.6363636363636365
정면,-0.4545454545454546
정밀,-0.5757575757575757
정보,-0.5031055900621118
정비,-0.037037037037037035
정사,0.29411764705882354
정사각형,-0.28571428571428575
정상,-0.7004830917874396
정석,0.0
정성,0.4318181818181818
정성껏,0.34883720930232553
정성스레,0.14285714285714285
정수기,0.21428571428571425
정수리,-0.6363636363636365
정식,-0.4838709677419355
정신,-0.6095238095238096
정신없,0.0
정신없이,0.0
정원,0.7777777777777777
정육,-0.5
정육점,-0.2615384615384615
정작,-0.7956204379562044
정장,0.07476635514018692
정전기,-0.3539823008849558
정정,-0.76
정제,0.0
정중앙,-0.6363636363636365
정지,-0.7446808510638299
정직,-0.4747474747474747
정착,0.8191489361702127
정책,-0.6000000000000001
정체,-0.6842105263157894
정치,0.07692307692307687
정품,-0.37637637637637633
정하,-0.21052631578947367
정한,0.05263157894736842
정해,-0.23076923076923078
정해서,0.16666666666666669
정해진,0.08571428571428569
정했,0.411764705882353
정화,0.7818181818181817
정확,0.0034207525655644555
정확도,-0.6666666666666667
정확히,-0.47280334728033474
젖,-0.7454545454545454
젖꼭지,-0.8032786885245902
젖병,-0.22388059701492535
젖소,0.09090909090909088
젖혀,-0.2727272727272727
젖혀지,-0.5
젖히,-0.75
제,-0.21712582685178455
제각각,-0.7017543859649122
제값,-0.6780487804878048
제거,-0.1620111731843576
제것도,0.11764705882352944
제게,-0.125
제게는,-0.10344827586206895
제겐,-0.1063829787234043
제격,0.8412698412698412
제고,-0.9574468085106382
제공,-0.134020618556701
제기,-0.4761904761904762
제날짜,-0.8333333333333333
제눈,-0.8
제단,-0.7956204379562044
제대,-0.040000000000000036
제대로,-0.7723924922784509
제대루,-0.4285714285714286
제도,-0.0714285714285714
제때,-0.12280701754385964
제로,-0.7023809523809523
제멋대로,-0.8367346938775511
제목,-0.5974842767295598
제발,-0.565040650406504
제발이,-0.19999999999999996
제방,0.6842105263157894
제법,0.36111111111111116
제봉,-0.7777777777777777
제사,-0.28571428571428575
제수,-0.5789473684210527
제스,0.28
제습,-0.7142857142857142
제습기,0.32584269662921345
제시,-0.6585365853658536
제실,-0.6363636363636365
제약,0.4878048780487805
제외,-0.02372881355932205
제육,0.04347826086956519
제육볶음,0.35000000000000003
제일,0.22085705723703924
제입맛에,-0.5897435897435896
제자리,-0.3170731707317073
제작,-0.35343383584589616
제조,-0.22018348623853212
제조사,-0.603960396039604
제조품,-0.16666666666666669
제주,-0.29857819905213273
제주도,-0.33944954128440363
제차,-0.2173913043478261
제철,-0.4545454545454546
제키,0.10000000000000003
제탓이,-0.6842105263157894
제통,-0.6666666666666667
제품,-0.0073072798463725275
제품력,0.39999999999999997
제풍,0.3333333333333333
제하,-0.3333333333333333
제한,-0.14285714285714285
제향,-0.125
제형,0.30994152046783624
젝,0.0
젠,-0.2582781456953642
젠더,-0.5932203389830508
젠장,-0.8627450980392157
젤,0.273972602739726
젤리,0.22193211488250658
젯,-0.3333333333333333
져,-0.4858513189448441
져도,-0.35714285714285715
져서,-0.45167853509664296
져서인지,-0.07692307692307687
져야,-0.55
져왔,-0.5517241379310345
져요,-0.5285996055226825
져지,-0.5384615384615385
젼,-0.04309063893016346
졀,-0.4666666666666666
졌,-0.2451282051282051
졌어요,-0.3810178817056396
졌었,0.04761904761904767
졌으나,-0.3333333333333333
졌으면,0.19999999999999996
졍,0.14285714285714285
조,0.46573548668703624
조각,-0.6145124716553287
조각조각,-0.8909090909090909
조개,-0.6499999999999999
조거,-0.3968253968253968
조건,0.04444444444444445
조견표,-0.6363636363636365
조국,-0.6799999999999999
조그,-0.07692307692307687
조그마,0.07692307692307687
조그만,0.018633540372670787
조그맣,-0.23529411764705888
조금,0.18128485550807566
조기,0.19999999999999996
조끼,-0.12121212121212116
조년,-0.9090909090909092
조도,0.1578947368421053
조라,0.23076923076923078
조르,0.3333333333333333
조리,0.38399999999999995
조리법,0.375
조림,-0.35185185185185186
조립,-0.10205992509363293
조립도,0.6098562628336757
조립식,-0.23595505617977525
조립품,-0.6521739130434783
조마조마,0.13725490196078427
조만간,0.2984293193717278
조명,-0.061611374407582964
조물조물,-0.13043478260869562
조미,-0.12676056338028174
조미료,-0.7017543859649122
조사,-0.4838709677419355
조선,0.0
조수석,-0.6623376623376624
조심,-0.16513761467889904
조심조심,-0.22448979591836737
조심히,-0.10691823899371067
조아,0.8195597257307832
조아라,0.7391304347826086
조악,-0.8571428571428572
조앙,0.9393939393939394
조어,0.6799999999999999
조언,0.14285714285714285
조여,-0.5261044176706828
조여도,-0.8032786885245902
조여서,-0.5675675675675675
조였,-0.4754098360655738
조오,0.6097560975609757
조용,0.6492411467116357
조용히,-0.2820512820512821
조율,-0.4444444444444444
조을,0.5
조음,0.34020618556701027
조이,-0.2601769911504425
조이풀,0.3846153846153846
조인,-0.6470588235294117
조일,-0.368421052631579
조임,-0.6379310344827587
조작,0.006896551724137945
조잡,-0.7733990147783252
조절,-0.012631578947368383
조절기,-0.4411764705882353
조정,-0.32631578947368417
조조,0.8181818181818181
조직,-0.3333333333333333
조짐,-0.6363636363636365
조취,-0.9199999999999999
조치,-0.7651245551601424
조카,0.3165266106442577
조코,0.9473684210526316
조타,0.6875
조하,0.9333333333333333
조합,0.2181818181818182
조항,0.9304347826086956
조화,0.24637681159420288
조회,-0.7275985663082438
족,0.33620689655172414
족발,-0.8888888888888888
족저,-0.23076923076923078
족족,-0.47826086956521735
족히,-0.2727272727272727
존,0.06515580736543908
존나,-0.8686868686868687
존나게,-0.6666666666666667
존재,-0.41935483870967744
존재감,-0.14285714285714285
졸,-0.09352517985611514
졸라,-0.7486910994764397
졸라서,0.3333333333333333
졸리,-0.5384615384615385
졸업,0.6129032258064515
졸업식,-0.30434782608695654
좀,-0.11038257145123342
좁,-0.2991953182150695
좁쌀,-0.34751773049645385
좁음,-0.7142857142857142
좃,-0.04347826086956519
종,0.3789954337899544
종결자,0.8518518518518519
종근당,0.7909407665505226
종량제,-0.8888888888888888
종료,-0.5789473684210527
종류,0.2992700729927007
종류별,0.11111111111111116
종아리,-0.38295318127250905
종이,-0.45717234262125905
종이컵,0.5654205607476634
종일,-0.37999999999999995
종자,-0.375
종종,0.5096418732782368
종합,0.5555555555555556
좆,-0.3333333333333333
좋,0.6443568359868588
좋아요,0.943661971830986
좋아하,0.4300254452926209
좋아할,0.5384615384615385
좋아함,0.39999999999999997
좋아합니다,0.9541984732824427
좋아해,0.05263157894736842
좋아해서,0.4025157232704402
좌,0.014492753623188415
좌석,-0.4666666666666666
좌식,0.625668449197861
좌우,-0.6646706586826348
좌절,-0.14285714285714285
좌측,-0.8095238095238095
좔좔,-0.6363636363636365
죄,-0.52
죄다,-0.8211920529801324
죄송,-0.164869029275809
죄인,-0.6666666666666667
죠,-0.4218258132214061
죤,0.08502024291497978
주,-0.20207143238481656
주가,-0.23809523809523814
주간,-0.5757575757575757
주걱,-0.3333333333333333
주고,-0.7209302325581395
주관,-0.509433962264151
주구장창,-0.18518518518518517
주글,-0.8181818181818181
주글주글,-0.7647058823529411
주기,0.12799999999999995
주네,-0.5833333333333333
주년,0.25
주니,0.0
주니어,0.48148148148148145
주도,-0.6000000000000001
주동,-0.6363636363636365
주둥,-0.5789473684210527
주둥이,-0.6521739130434783
주라,-0.375
주렁주렁,0.04347826086956519
주려,-0.48148148148148145
주로,0.3883792048929664
주루룩,-0.5
주르륵,-0.7021276595744681
주름,-0.47887323943661975
주름지,-0.2571428571428571
주름치마,-0.875
주만,-0.873015873015873
주말,-0.02169625246548329
주머니,-0.4786516853932585
주먹,-0.430622009569378
주무,-0.05882352941176472
주문,-0.06593344293894216
주문건,-0.6428571428571428
주문서,-0.7241379310344827
주문자,-0.7857142857142858
주물,-0.5714285714285714
주방,0.3221757322175732
주변,0.051912568306010876
주변인,0.0
주부,0.5121951219512195
주사,-0.1578947368421053
주세,-0.8181818181818181
주세요,-0.4878048780487805
주소,-0.6805555555555556
주소지,-0.7142857142857142
주스,0.23600973236009737
주식,0.1538461538461538
주신,0.4545454545454546
주실,-0.2727272727272727
주심,-0.17391304347826092
주욱,-0.06666666666666665
주워,-0.9333333333333333
주워서,-0.894736842105263
주워온,-0.9130434782608696
주위,0.1555555555555555
주유,0.8666666666666667
주의,-0.5424164524421593
주인,-0.24242424242424243
주인장,-0.37931034482758624
주일,-0.6978884677855983
주입,-0.09090909090909088
주장,-0.5238095238095237
주저,0.4358974358974359
주저앉,-0.5833333333333333
주전,-0.510204081632653
주전부리,0.6666666666666667
주전자,0.2075471698113207
주정,-0.552
주제,-0.11111111111111116
주지,-0.7837837837837838
주차,0.24637681159420288
주차장,-0.05555555555555558
주택,-0.2592592592592593
주파수,-0.625
주행,-0.12727272727272726
주황,-0.04761904761904767
주황빛,-0.5
주황색,-0.2792792792792793
주후,-0.8571428571428572
죽,-0.6299037749814951
죽여,0.46341463414634143
죽음,-0.6000000000000001
죽이,0.352112676056338
죽죽,-0.5294117647058822
준,-0.449901768172888
준거,-0.37142857142857144
준다,-0.7545126353790614
준다고,-0.7426470588235294
준다는,-0.6598639455782314
준다니,-0.4285714285714286
준다더니,-0.9615384615384615
준다던,-0.8888888888888888
준다면,0.0
준비,0.1811224489795918
준비물,0.6785714285714286
준수,0.5
줄,-0.49755734039910576
줄감개,0.9130434782608696
줄곧,0.2727272727272727
줄기,-0.6808510638297873
줄까,-0.35714285714285715
줄넘기,-0.05882352941176472
줄눈,-0.29411764705882354
줄때,0.1578947368421053
줄라고,-0.09090909090909088
줄려고,0.26760563380281693
줄려구,0.06666666666666665
줄무늬,-0.411764705882353
줄서,-0.4545454545454546
줄어드,-0.32413793103448274
줄어든,-0.23943661971830982
줄어들,-0.4702702702702703
줄여,-0.15625
줄여도,0.10344827586206895
줄여서,-0.1538461538461538
줄여야,0.3333333333333333
줄였,-0.10000000000000003
줄이,-0.23843416370106763
줄인,-0.6470588235294117
줄일,0.22222222222222227
줄일려고,-0.07692307692307687
줄자,-0.2345679012345679
줄줄,-0.8472553699284009
줄줄줄,-0.7894736842105263
줄지,-0.22033898305084748
줌,-0.6102941176470589
줍,-0.3333333333333333
줍니다,0.08743169398907108
줏,-0.4666666666666666
중,-0.13601036269430056
중가,0.38095238095238093
중간,-0.43635352973874375
중간중간,-0.5339805825242718
중건,-0.2727272727272727
중고,-0.8754578754578755
중고도,-0.894736842105263
중과,-0.5675675675675675
중구난방,-0.6666666666666667
중국,-0.7464788732394365
중국산,-0.8461538461538463
중국어,-0.894736842105263
중급,-0.20833333333333331
중기,0.14285714285714285
중년,0.5
중단,-0.8235294117647058
중대,-0.5680000000000001
중독,0.6160714285714286
중량,-0.5842696629213484
중립,-0.375
중목,-0.2727272727272727
중바닥,0.07692307692307687
중반,0.0
중복,0.19047619047619047
중상,-0.368421052631579
중성,-0.16666666666666669
중소,-0.38211382113821135
중소기업,-0.41935483870967744
중순,-0.2272727272727273
중심,-0.49668874172185434
중앙,-0.5629139072847682
중외,0.8999999999999999
중요,-0.2641975308641975
중원,0.3846153846153846
중임,-0.26666666666666666
중자,-0.6428571428571428
중지,-0.75
중직,0.2173913043478261
중짜,-0.22222222222222227
중청,-0.2592592592592593
중파,-0.8333333333333333
중품,-0.6857142857142857
중학교,0.0
중학생,0.4285714285714286
중형,0.42943854324734443
줘,-0.2440191387559809
줘도,-0.6030534351145038
줘버렸,-0.9487179487179487
줘서,0.16617502458210426
줘야,-0.45553539019963707
줘야지,-0.9154929577464788
줘요,0.04580152671755727
줬,-0.023255813953488413
줬었,0.11111111111111116
쥐,0.044554455445544594
쥐색,-0.6923076923076923
쥐포,-0.02304147465437789
쥬,0.025641025641025605
쥬니어,-0.4545454545454546
쥬드,0.23404255319148937
쥬스,0.020833333333333315
쥬시,0.4285714285714286
쥬얼,0.17500000000000004
쥰,-0.5
쥴,-0.625
즈,-0.13110539845758357
즈네,0.29411764705882354
즈음,0.3333333333333333
즈인,-0.2592592592592593
즉,-0.4285714285714286
즉각,0.23809523809523814
즉시,-0.1891891891891892
즐,-0.12195121951219517
즐거운,0.5639097744360901
즐거움,0.8400000000000001
즐거워,0.6000000000000001
즐거워요,0.8333333333333333
즐겁,0.7171717171717171
즐겨,0.5483870967741935
즐기,0.3055555555555556
즐길,0.8076923076923077
즐판,-0.09090909090909088
즘,-0.5121951219512195
즙,-0.3691756272401434
증,-0.050420168067226934
증가,0.44999999999999996
증거,-0.9487179487179487
증기,0.2631578947368421
증말,-0.45679012345679015
증명,-0.5
증발,-0.7272727272727273
증빙,-0.23076923076923078
증상,-0.4545454545454546
증세,-0.28571428571428575
증정,0.158590308370044
지,-0.30483240455793065
지갑,-0.1567567567567567
지겨워서,-0.25
지겹,0.3913043478260869
지경,-0.7938144329896908
지관,-0.6363636363636365
지구,-0.11111111111111116
지극히,-0.4285714285714286
지근,-0.5384615384615385
지금,-0.05071090047393367
지금껏,-0.3739130434782609
지급,0.2345679012345679
지기,0.48314606741573035
지나,-0.48406374501992033
지나가,-0.5259259259259259
지나간,-0.6470588235294117
지나갈,-0.19999999999999996
지나갔,0.0
지나치,-0.536231884057971
지난,-0.39558573853989815
지난달,0.22580645161290325
지난번,-0.06482281763180642
지난주,-0.4222222222222223
지날,-0.05263157894736842
지날수록,-0.5135135135135136
지남,-0.5714285714285714
지났,-0.6470588235294117
지내,-0.062200956937799035
지낼,0.8709677419354838
지냈,0.3846153846153846
지네,-0.2711864406779661
지느러미,-0.8461538461538463
지니,0.23076923076923078
지대,-0.28750000000000003
지도,-0.4453781512605042
지도안,-0.6363636363636365
지독,-0.8024691358024691
지라,-0.037037037037037035
지랄,-0.6756756756756757
지랑,-0.125
지로,-0.05263157894736842
지루,0.28571428571428575
지르,0.510204081632653
지른,-0.1578947368421053
지름,-0.4098360655737705
지리,-0.27777777777777773
지만,-0.1545380212591987
지만요,0.09090909090909088
지멋대로,-0.9607843137254901
지면,-0.8461538461538463
지문,-0.15759312320916902
지방,-0.2934782608695652
지불,-0.8227848101265822
지붕,-0.06666666666666665
지브라,-0.08333333333333331
지비,0.7333333333333334
지상,-0.6470588235294117
지색,-0.4166666666666667
지성,0.07462686567164178
지속,0.3090909090909091
지속력,-0.08352144469525963
지수,0.23076923076923078
지시,-0.47368421052631576
지식,0.2727272727272727
지아,0.606060606060606
지압,0.4920634920634921
지어,0.07692307692307687
지에,-0.5238095238095237
지여,-0.4545454545454546
지역,-0.4089068825910931
지연,-0.649859943977591
지오다노,0.0
지옥,-0.8095238095238095
지외,0.0
지요,-0.42105263157894735
지용,0.368421052631579
지우,-0.7664233576642336
지우개,-0.5121951219512195
지울,-0.5714285714285714
지워,-0.6727688787185355
지워도,-0.8333333333333333
지워져,-0.6571428571428573
지워져서,-0.6216216216216217
지워져요,-0.5259259259259259
지워졌,-0.6923076923076923
지워진,-0.8666666666666667
지워질,-0.6666666666666667
지워짐,-0.8888888888888888
지원,-0.2345679012345679
지웠,-0.7857142857142858
지위,-0.4666666666666666
